Date,High,Low,Open,Close,Volume,AdjClose
2015-01-02,22.38249969482422,21.514999389648438,22.217500686645508,21.90999984741211,4748800.0,20.635963439941406
2015-01-05,21.579999923706055,20.614999771118164,21.50749969482422,20.735000610351562,7138400.0,19.52928924560547
2015-01-06,21.037500381469727,19.850000381469727,20.860000610351562,20.162500381469727,9798400.0,18.990079879760742
2015-01-07,21.012500762939453,20.459999084472656,20.645000457763672,20.912500381469727,7011600.0,19.696468353271484
2015-01-08,22.09000015258789,21.415000915527344,21.434999465942383,22.024999618530273,7421200.0,20.744277954101562
2015-01-09,22.167499542236328,21.235000610351562,22.162500381469727,21.46500015258789,8158000.0,20.216842651367188
2015-01-12,21.582500457763672,20.747499465942383,21.514999389648438,20.962499618530273,7129600.0,19.743562698364258
2015-01-13,21.834999084472656,20.309999465942383,21.43000030517578,20.774999618530273,10916400.0,19.566965103149414
2015-01-14,20.475000381469727,19.707500457763672,20.02750015258789,20.405000686645508,11448400.0,19.21847915649414
2015-01-15,20.762500762939453,19.8125,20.637500762939453,19.854999542236328,11251200.0,18.70046043395996
2015-01-16,20.6825008392334,19.697500228881836,19.770000457763672,20.600000381469727,7074400.0,19.402141571044922
2015-01-20,20.957500457763672,20.177499771118164,20.84749984741211,20.74250030517578,5662000.0,19.536357879638672
2015-01-21,21.237499237060547,20.422500610351562,20.575000762939453,21.065000534057617,6768400.0,19.840103149414062
2015-01-22,22.049999237060547,20.827499389648438,21.34000015258789,21.9950008392334,9117600.0,20.71602439880371
2015-01-23,22.0,21.587499618530273,21.885000228881836,21.627500534057617,6044400.0,20.369897842407227
2015-01-26,21.827499389648438,21.28499984741211,21.56999969482422,21.797500610351562,3482800.0,20.53000831604004
2015-01-27,21.362499237060547,20.612499237060547,21.0,20.922500610351562,9183200.0,19.705886840820312
2015-01-28,21.412500381469727,20.059999465942383,21.362499237060547,20.104999542236328,8742800.0,18.93592643737793
2015-01-29,20.770000457763672,19.6875,20.174999237060547,20.670000076293945,6866800.0,19.468069076538086
2015-01-30,20.725000381469727,19.799999237060547,20.219999313354492,19.897499084472656,9065200.0,18.74048614501953
